2025-09-20T02:43:38.391679,3.085,65.2,11816,25.27,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65.2, ""field4"": 11816, ""field5"": 25.27}"
2025-09-20T02:52:30.822645,3.085,64.9,11817,25.24,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 64.9, ""field4"": 11817, ""field5"": 25.24}"
2025-09-20T02:52:30.822609,3.085,64.9,11817,25.24,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 64.9, ""field4"": 11817, ""field5"": 25.24}"
2025-09-20T02:52:51.302424,3.086,64.9,11818,25.26,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.086, ""field2"": 3, ""field3"": 64.9, ""field4"": 11818, ""field5"": 25.26}"
2025-09-20T02:52:51.302417,3.086,64.9,11818,25.26,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.086, ""field2"": 3, ""field3"": 64.9, ""field4"": 11818, ""field5"": 25.26}"
2025-09-20T02:54:39.951524,3.086,65.2,11826,25.24,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.086, ""field2"": 3, ""field3"": 65.2, ""field4"": 11826, ""field5"": 25.24}"
2025-09-20T02:54:39.951513,3.086,65.2,11826,25.24,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.086, ""field2"": 3, ""field3"": 65.2, ""field4"": 11826, ""field5"": 25.24}"
2025-09-20T02:57:36.722640,3.083,65.1,11829,25.23,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.083, ""field2"": 3, ""field3"": 65.1, ""field4"": 11829, ""field5"": 25.23}"
2025-09-20T02:57:36.722733,3.083,65.1,11829,25.23,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.083, ""field2"": 3, ""field3"": 65.1, ""field4"": 11829, ""field5"": 25.23}"
2025-09-20T03:22:50.859060,3.084,65.1,11838,25.21,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 65.1, ""field4"": 11838, ""field5"": 25.21}"
2025-09-20T03:22:50.859053,3.084,65.1,11838,25.21,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 65.1, ""field4"": 11838, ""field5"": 25.21}"
2025-09-20T03:43:32.085415,3.085,65,11839,25.16,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65, ""field4"": 11839, ""field5"": 25.16}"
2025-09-20T03:43:32.085427,3.085,65,11839,25.16,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 65, ""field4"": 11839, ""field5"": 25.16}"
2025-09-20T03:52:44.757961,3.083,65.4,11847,25.1,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.083, ""field2"": 3, ""field3"": 65.4, ""field4"": 11847, ""field5"": 25.1}"
2025-09-20T03:52:44.758056,3.083,65.4,11847,25.1,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.083, ""field2"": 3, ""field3"": 65.4, ""field4"": 11847, ""field5"": 25.1}"
2025-09-20T03:52:51.825791,3.084,65.3,11848,25.12,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 65.3, ""field4"": 11848, ""field5"": 25.12}"
2025-09-20T03:52:51.825710,3.084,65.3,11848,25.12,"{""Exti_pin_level"": ""No activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.084, ""field2"": 3, ""field3"": 65.3, ""field4"": 11848, ""field5"": 25.12}"
2025-09-20T04:00:41.129361,3.085,64.7,11849,24.81,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 64.7, ""field4"": 11849, ""field5"": 24.81}"
2025-09-20T04:00:41.129802,3.085,64.7,11849,24.81,"{""Exti_pin_level"": ""Activity"", ""Work_mode"": ""PIR Sensor"", ""field1"": 3.085, ""field2"": 3, ""field3"": 64.7, ""field4"": 11849, ""field5"": 24.81}"
